Time,Packet ID,From Node,To Node,Port,Port Name,Payload
2026-03-14T16:53:47.992Z,549449225,3562713424,4294967295,3,Position,"latitude_i: 377427518 longitude_i: -1224135616 altitude: 116 time: 1773507222 location_source: LOC_INTERNAL timestamp: 1773507197 PDOP: 84 ground_speed: 0 ground_track: 9745000 sats_in_view: 24 precision_bits: 32"
2026-03-14T16:54:44.695Z,3696577035,3562713424,4294967295,3,Position,"latitude_i: 377427701 longitude_i: -1224135721 altitude: 118 time: 1773507282 location_source: LOC_INTERNAL timestamp: 1773507259 PDOP: 84 ground_speed: 0 ground_track: 31516000 sats_in_view: 25 precision_bits: 32"
2026-03-14T16:56:43.507Z,1506420239,3562713424,4294967295,3,Position,"latitude_i: 377427585 longitude_i: -1224135645 altitude: 117 time: 1773507402 location_source: LOC_INTERNAL timestamp: 1773507383 PDOP: 70 ground_speed: 0 ground_track: 31516000 sats_in_view: 26 precision_bits: 32"
2026-03-14T17:00:58.964Z,3964832279,3562713424,4294967295,3,Position,"latitude_i: 377427601 longitude_i: -1224135603 altitude: 117 time: 1773507645 location_source: LOC_INTERNAL timestamp: 1773507631 PDOP: 70 ground_speed: 0 ground_track: 31516000 sats_in_view: 27 precision_bits: 32"
2026-03-14T17:05:52.042Z,3426391569,3562713424,4294967295,3,Position,"latitude_i: 377427601 longitude_i: -1224135616 altitude: 117 time: 1773507464 location_source: LOC_INTERNAL timestamp: 1773507445 PDOP: 84 ground_speed: 0 ground_track: 31516000 sats_in_view: 25 precision_bits: 32"
2026-03-14T17:06:48.342Z,1913818661,3562713424,4294967295,3,Position,"latitude_i: 377427503 longitude_i: -1224135565 altitude: 117 time: 1773508007 location_source: LOC_INTERNAL timestamp: 1773508003 PDOP: 70 ground_speed: 0 ground_track: 31516000 sats_in_view: 27 precision_bits: 32"
2026-03-14T17:08:50.776Z,2436251177,3562713424,4294967295,3,Position,"latitude_i: 377427521 longitude_i: -1224135590 altitude: 117 time: 1773508127 location_source: LOC_INTERNAL timestamp: 1773508127 PDOP: 70 ground_speed: 0 ground_track: 31516000 sats_in_view: 27 precision_bits: 32"
2026-03-14T17:09:52.056Z,2518351403,3562713424,4294967295,3,Position,"latitude_i: 377427580 longitude_i: -1224135501 altitude: 116 time: 1773508187 location_source: LOC_INTERNAL timestamp: 1773508158 PDOP: 70 ground_speed: 1 ground_track: 31516000 sats_in_view: 27 precision_bits: 32"
2026-03-14T17:11:50.361Z,1545806383,3562713424,4294967295,3,Position,"latitude_i: 377427761 longitude_i: -1224135275 altitude: 113 time: 1773508308 location_source: LOC_INTERNAL timestamp: 1773508282 PDOP: 70 ground_speed: 0 ground_track: 1722000 sats_in_view: 26 precision_bits: 32"
2026-03-14T17:12:25.254Z,920232496,3562713424,4294967295,3,Position,"latitude_i: 377428861 longitude_i: -1224105665 altitude: 301 time: 1773508344 location_source: LOC_INTERNAL timestamp: 1773508344 PDOP: 70 ground_speed: 20 ground_track: 9671000 sats_in_view: 27 precision_bits: 32"
2026-03-14T17:13:16.333Z,1032830513,3562713424,4294967295,3,Position,"latitude_i: 377419198 longitude_i: -1224078613 altitude: 438 time: 1773508395 location_source: LOC_INTERNAL timestamp: 1773508395 PDOP: 70 ground_speed: 14 ground_track: 6167000 sats_in_view: 27 precision_bits: 32"
2026-03-14T17:13:22.031Z,1044749357,1862080068,3562713424,4,Node Info,"id: ""!6efd1644"" long_name: ""KN6PLV-BrkOxfLA-Yebes"" short_name: ""6PLV"" macaddr: ""\334,n\375\026D"" hw_model: 254 public_key: ""{U\360b\206\376a\226\331\244\""\262\227f\347c\207\371\365\360d\021O\013_\344\273\224&\325\317="" is_unmessagable: false"
2026-03-14T17:13:24.531Z,71250644,2957214790,3562713424,4,Node Info,"id: ""!b0438446"" long_name: ""San Bruno Mtn Weather"" short_name: ""SBMW"" macaddr: ""\002E\260C\204F"" hw_model: 254 public_key: ""\355_\030S\333\213v\232\231%\273l\300\035^Oj.1F\004=\260\235\020Dh\327\017\367\326\035"" is_unmessagable: false"
2026-03-14T17:13:51.550Z,1474297394,3562713424,4294967295,3,Position,"latitude_i: 377412101 longitude_i: -1224060225 altitude: 524 time: 1773508426 location_source: LOC_INTERNAL timestamp: 1773508426 PDOP: 70 ground_speed: 22 ground_track: 13803000 sats_in_view: 27 precision_bits: 32"
2026-03-14T17:14:19.128Z,1165680179,3562713424,4294967295,3,Position,"latitude_i: 377407075 longitude_i: -1224043796 altitude: 594 time: 1773508457 location_source: LOC_INTERNAL timestamp: 1773508457 PDOP: 70 ground_speed: 12 ground_track: 10424000 sats_in_view: 27 precision_bits: 32"
2026-03-14T17:15:09.185Z,4106915380,3562713424,4294967295,3,Position,"latitude_i: 377401360 longitude_i: -1224022598 altitude: 717 time: 1773508508 location_source: LOC_INTERNAL timestamp: 1773508508 PDOP: 84 ground_speed: 20 ground_track: 8754000 sats_in_view: 22 precision_bits: 32"
2026-03-14T17:16:01.791Z,3981020725,3562713424,4294967295,3,Position,"latitude_i: 377382155 longitude_i: -1223989036 altitude: 832 time: 1773508561 location_source: LOC_INTERNAL timestamp: 1773508561 PDOP: 84 ground_speed: 35 ground_track: 12977000 sats_in_view: 22 precision_bits: 32"
2026-03-14T17:16:32.982Z,1158159926,3562713424,4294967295,3,Position,"latitude_i: 377364586 longitude_i: -1223968291 altitude: 882 time: 1773508592 location_source: LOC_INTERNAL timestamp: 1773508592 PDOP: 84 ground_speed: 26 ground_track: 15198000 sats_in_view: 22 precision_bits: 32"
2026-03-14T17:17:25.266Z,1513597495,3562713424,4294967295,3,Position,"latitude_i: 377337545 longitude_i: -1223935480 altitude: 975 time: 1773508644 location_source: LOC_INTERNAL timestamp: 1773508644 PDOP: 84 ground_speed: 37 ground_track: 13143000 sats_in_view: 22 precision_bits: 32"
2026-03-14T17:18:16.781Z,1620839992,3562713424,4294967295,3,Position,"latitude_i: 377307613 longitude_i: -1223910400 altitude: 1072 time: 1773508696 location_source: LOC_INTERNAL timestamp: 1773508696 PDOP: 84 ground_speed: 28 ground_track: 15353000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:19:14.236Z,2860208697,3562713424,4294967295,3,Position,"latitude_i: 377269821 longitude_i: -1223892153 altitude: 1177 time: 1773508753 location_source: LOC_INTERNAL timestamp: 1773508753 PDOP: 84 ground_speed: 29 ground_track: 18146000 sats_in_view: 22 precision_bits: 32"
2026-03-14T17:19:45.016Z,1306793530,3562713424,4294967295,3,Position,"latitude_i: 377246398 longitude_i: -1223881136 altitude: 1235 time: 1773508784 location_source: LOC_INTERNAL timestamp: 1773508784 PDOP: 84 ground_speed: 36 ground_track: 16063000 sats_in_view: 22 precision_bits: 32"
2026-03-14T17:20:16.293Z,1262634555,3562713424,4294967295,3,Position,"latitude_i: 377221745 longitude_i: -1223873101 altitude: 1300 time: 1773508815 location_source: LOC_INTERNAL timestamp: 1773508815 PDOP: 84 ground_speed: 27 ground_track: 17896000 sats_in_view: 22 precision_bits: 32"
2026-03-14T17:20:49.382Z,1612519996,3562713424,4294967295,3,Position,"latitude_i: 377194573 longitude_i: -1223864066 altitude: 1371 time: 1773508846 location_source: LOC_INTERNAL timestamp: 1773508846 PDOP: 84 ground_speed: 38 ground_track: 17362000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:21:20.087Z,3535535677,3562713424,4294967295,3,Position,"latitude_i: 377166006 longitude_i: -1223850588 altitude: 1434 time: 1773508877 location_source: LOC_INTERNAL timestamp: 1773508877 PDOP: 84 ground_speed: 51 ground_track: 15483000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:21:48.976Z,1924307519,3562713424,4294967295,3,Position,"latitude_i: 377134895 longitude_i: -1223837171 altitude: 1505 time: 1773508908 location_source: LOC_INTERNAL timestamp: 1773508908 PDOP: 84 ground_speed: 42 ground_track: 17840000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:21:51.381Z,1919746970,2456456272,3562713424,4,Node Info,"id: ""!926a8c50"" long_name: ""KN6PTQ Roof"" short_name: ""PTQR"" macaddr: ""\372E\222j\214P"" hw_model: RAK4631"
2026-03-14T17:21:59.162Z,2008319550,3562713424,2456456272,4,Node Info,"id: ""!d45ab150"" long_name: ""Spacebridge04"" short_name: ""🎈"" macaddr: ""\034\333\324Z\261P"" hw_model: SEEED_XIAO_S3 public_key: ""\226\237ee\007$TA\2327O\321\272=\227\0321`*\332\033\261\261@\000\363\017\253o\235\313@"" is_unmessagable: false"
2026-03-14T17:22:20.142Z,2423510592,3562713424,4294967295,3,Position,"latitude_i: 377102180 longitude_i: -1223822116 altitude: 1570 time: 1773508939 location_source: LOC_INTERNAL timestamp: 1773508939 PDOP: 84 ground_speed: 32 ground_track: 15895000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:22:50.855Z,1755476545,3562713424,4294967295,3,Position,"latitude_i: 377069356 longitude_i: -1223803556 altitude: 1635 time: 1773508970 location_source: LOC_INTERNAL timestamp: 1773508970 PDOP: 84 ground_speed: 54 ground_track: 14926000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:23:22.126Z,3973079618,3562713424,4294967295,3,Position,"latitude_i: 377036721 longitude_i: -1223784223 altitude: 1698 time: 1773509001 location_source: LOC_INTERNAL timestamp: 1773509001 PDOP: 84 ground_speed: 57 ground_track: 15246000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:23:52.755Z,2621771331,3562713424,4294967295,3,Position,"latitude_i: 377004166 longitude_i: -1223762143 altitude: 1760 time: 1773509032 location_source: LOC_INTERNAL timestamp: 1773509032 PDOP: 84 ground_speed: 38 ground_track: 15771000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:24:27.495Z,643809860,3562713424,4294967295,3,Position,"latitude_i: 376973966 longitude_i: -1223738468 altitude: 1829 time: 1773509063 location_source: LOC_INTERNAL timestamp: 1773509063 PDOP: 84 ground_speed: 53 ground_track: 15010000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:24:56.434Z,3155752517,3562713424,4294967295,3,Position,"latitude_i: 376944768 longitude_i: -1223715390 altitude: 1893 time: 1773509094 location_source: LOC_INTERNAL timestamp: 1773509094 PDOP: 84 ground_speed: 33 ground_track: 14256000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:25:25.836Z,1684270662,3562713424,4294967295,3,Position,"latitude_i: 376914826 longitude_i: -1223694166 altitude: 1958 time: 1773509125 location_source: LOC_INTERNAL timestamp: 1773509125 PDOP: 84 ground_speed: 43 ground_track: 16596000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:25:58.083Z,128333383,3562713424,4294967295,3,Position,"latitude_i: 376884240 longitude_i: -1223673113 altitude: 2027 time: 1773509156 location_source: LOC_INTERNAL timestamp: 1773509156 PDOP: 84 ground_speed: 50 ground_track: 14221000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:26:15.521Z,17645851,4204304256,3562713424,4,Node Info,"id: ""!fa989780"" long_name: ""Packet Eater 9780"" short_name: ""NOM"" macaddr: ""\364\022\372\230\227\200"" hw_model: TLORA_T3_S3"
2026-03-14T17:26:28.046Z,1084079688,3562713424,4294967295,3,Position,"latitude_i: 376854163 longitude_i: -1223653871 altitude: 2096 time: 1773509187 location_source: LOC_INTERNAL timestamp: 1773509187 PDOP: 84 ground_speed: 38 ground_track: 14615000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:26:59.095Z,4245274185,3562713424,4294967295,3,Position,"latitude_i: 376824510 longitude_i: -1223634116 altitude: 2161 time: 1773509218 location_source: LOC_INTERNAL timestamp: 1773509218 PDOP: 84 ground_speed: 38 ground_track: 13971000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:27:30.130Z,3585722954,3562713424,4294967295,3,Position,"latitude_i: 376795173 longitude_i: -1223611033 altitude: 2227 time: 1773509249 location_source: LOC_INTERNAL timestamp: 1773509249 PDOP: 84 ground_speed: 38 ground_track: 14712000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:28:01.090Z,2082991691,3562713424,4294967295,3,Position,"latitude_i: 376766401 longitude_i: -1223586553 altitude: 2296 time: 1773509280 location_source: LOC_INTERNAL timestamp: 1773509280 PDOP: 84 ground_speed: 39 ground_track: 14274000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:28:33.020Z,2647614028,3562713424,4294967295,3,Position,"latitude_i: 376738468 longitude_i: -1223560505 altitude: 2365 time: 1773509311 location_source: LOC_INTERNAL timestamp: 1773509311 PDOP: 84 ground_speed: 33 ground_track: 14298000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:29:03.375Z,3844153933,3562713424,4294967295,3,Position,"latitude_i: 376710595 longitude_i: -1223534133 altitude: 2428 time: 1773509342 location_source: LOC_INTERNAL timestamp: 1773509342 PDOP: 84 ground_speed: 49 ground_track: 15914000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:29:33.879Z,2169588302,3562713424,4294967295,3,Position,"latitude_i: 376681996 longitude_i: -1223506898 altitude: 2496 time: 1773509373 location_source: LOC_INTERNAL timestamp: 1773509373 PDOP: 84 ground_speed: 40 ground_track: 15406000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:30:05.890Z,1434046031,3562713424,4294967295,3,Position,"latitude_i: 376653801 longitude_i: -1223479043 altitude: 2562 time: 1773509404 location_source: LOC_INTERNAL timestamp: 1773509404 PDOP: 84 ground_speed: 40 ground_track: 14946000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:30:36.168Z,558718544,3562713424,4294967295,3,Position,"latitude_i: 376625286 longitude_i: -1223450813 altitude: 2625 time: 1773509435 location_source: LOC_INTERNAL timestamp: 1773509435 PDOP: 84 ground_speed: 45 ground_track: 15426000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:31:06.863Z,2871474769,3562713424,4294967295,3,Position,"latitude_i: 376596743 longitude_i: -1223422670 altitude: 2691 time: 1773509466 location_source: LOC_INTERNAL timestamp: 1773509466 PDOP: 84 ground_speed: 50 ground_track: 14378000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:32:01.053Z,2398945874,3562713424,4294967295,3,Position,"latitude_i: 376548961 longitude_i: -1223376573 altitude: 2790 time: 1773509518 location_source: LOC_INTERNAL timestamp: 1773509517 PDOP: 84 ground_speed: 52 ground_track: 14647000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:32:55.030Z,3102735955,3562713424,4294967295,3,Position,"latitude_i: 376494380 longitude_i: -1223325180 altitude: 2901 time: 1773509574 location_source: LOC_INTERNAL timestamp: 1773509574 PDOP: 84 ground_speed: 59 ground_track: 14524000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:33:25.810Z,1250359892,3562713424,4294967295,3,Position,"latitude_i: 376465710 longitude_i: -1223297460 altitude: 2966 time: 1773509605 location_source: LOC_INTERNAL timestamp: 1773509605 PDOP: 84 ground_speed: 38 ground_track: 13307000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:33:56.980Z,2651110997,3562713424,4294967295,3,Position,"latitude_i: 376437233 longitude_i: -1223267986 altitude: 3027 time: 1773509636 location_source: LOC_INTERNAL timestamp: 1773509636 PDOP: 84 ground_speed: 36 ground_track: 14966000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:34:27.863Z,3478585942,3562713424,4294967295,3,Position,"latitude_i: 376409541 longitude_i: -1223240003 altitude: 3092 time: 1773509667 location_source: LOC_INTERNAL timestamp: 1773509667 PDOP: 84 ground_speed: 43 ground_track: 14796000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:34:59.013Z,1560471127,3562713424,4294967295,3,Position,"latitude_i: 376383300 longitude_i: -1223211803 altitude: 3151 time: 1773509698 location_source: LOC_INTERNAL timestamp: 1773509698 PDOP: 84 ground_speed: 39 ground_track: 13191000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:35:29.806Z,1991131736,3562713424,4294967295,3,Position,"latitude_i: 376357415 longitude_i: -1223184045 altitude: 3212 time: 1773509729 location_source: LOC_INTERNAL timestamp: 1773509729 PDOP: 84 ground_speed: 38 ground_track: 14616000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:36:01.041Z,1150048857,3562713424,4294967295,3,Position,"latitude_i: 376332186 longitude_i: -1223153305 altitude: 3274 time: 1773509760 location_source: LOC_INTERNAL timestamp: 1773509760 PDOP: 84 ground_speed: 34 ground_track: 13965000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:36:33.004Z,911104602,3562713424,4294967295,3,Position,"latitude_i: 376306775 longitude_i: -1223118733 altitude: 3333 time: 1773509791 location_source: LOC_INTERNAL timestamp: 1773509791 PDOP: 84 ground_speed: 43 ground_track: 12366000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:37:03.920Z,677038683,3562713424,4294967295,3,Position,"latitude_i: 376280310 longitude_i: -1223080075 altitude: 3395 time: 1773509822 location_source: LOC_INTERNAL timestamp: 1773509822 PDOP: 84 ground_speed: 55 ground_track: 14434000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:37:36.231Z,3644880476,3562713424,4294967295,3,Position,"latitude_i: 376252155 longitude_i: -1223038000 altitude: 3460 time: 1773509853 location_source: LOC_INTERNAL timestamp: 1773509853 PDOP: 84 ground_speed: 61 ground_track: 14241000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:38:04.805Z,4037843549,3562713424,4294967295,3,Position,"latitude_i: 376222191 longitude_i: -1222993291 altitude: 3522 time: 1773509884 location_source: LOC_INTERNAL timestamp: 1773509884 PDOP: 84 ground_speed: 51 ground_track: 12955000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:38:14.338Z,570256590,4201496508,3562713424,70,Traceroute,"route: 1360126850 snr_towards: 2"
2026-03-14T17:38:19.515Z,267902558,3562713424,4201496508,70,Traceroute,"route: 1360126850 route: 272049934 route: 515997965 snr_towards: 2 snr_towards: -47 snr_towards: -28 snr_towards: -28"
2026-03-14T17:38:36.954Z,1608583776,3562713424,4294967295,3,Position,"latitude_i: 376191725 longitude_i: -1222945231 altitude: 3584 time: 1773509916 location_source: LOC_INTERNAL timestamp: 1773509916 PDOP: 84 ground_speed: 67 ground_track: 13433000 sats_in_view: 22 precision_bits: 32"
2026-03-14T17:39:07.874Z,377613921,3562713424,4294967295,3,Position,"latitude_i: 376165736 longitude_i: -1222900256 altitude: 3647 time: 1773509947 location_source: LOC_INTERNAL timestamp: 1773509947 PDOP: 84 ground_speed: 61 ground_track: 12286000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:39:40.503Z,1100092002,3562713424,4294967295,3,Position,"latitude_i: 376140160 longitude_i: -1222851591 altitude: 3720 time: 1773509980 location_source: LOC_INTERNAL timestamp: 1773509979 PDOP: 84 ground_speed: 54 ground_track: 12873000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:40:11.142Z,936254051,3562713424,4294967295,3,Position,"latitude_i: 376110916 longitude_i: -1222806511 altitude: 3797 time: 1773510010 location_source: LOC_INTERNAL timestamp: 1773510010 PDOP: 84 ground_speed: 61 ground_track: 13814000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:40:41.967Z,2115634788,3562713424,4294967295,3,Position,"latitude_i: 376077406 longitude_i: -1222765013 altitude: 3869 time: 1773510041 location_source: LOC_INTERNAL timestamp: 1773510041 PDOP: 84 ground_speed: 63 ground_track: 13056000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:41:16.931Z,1834087013,3562713424,4294967295,3,Position,"latitude_i: 376043668 longitude_i: -1222729161 altitude: 3936 time: 1773510072 location_source: LOC_INTERNAL timestamp: 1773510072 PDOP: 84 ground_speed: 43 ground_track: 14011000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:41:44.422Z,916429414,3562713424,4294967295,3,Position,"latitude_i: 376011481 longitude_i: -1222692438 altitude: 4011 time: 1773510103 location_source: LOC_INTERNAL timestamp: 1773510103 PDOP: 84 ground_speed: 55 ground_track: 14089000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:42:14.994Z,3591198311,3562713424,4294967295,3,Position,"latitude_i: 375979818 longitude_i: -1222649430 altitude: 4083 time: 1773510134 location_source: LOC_INTERNAL timestamp: 1773510134 PDOP: 84 ground_speed: 62 ground_track: 12464000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:42:47.147Z,1346779752,3562713424,4294967295,3,Position,"latitude_i: 375945510 longitude_i: -1222603223 altitude: 4157 time: 1773510165 location_source: LOC_INTERNAL timestamp: 1773510165 PDOP: 84 ground_speed: 73 ground_track: 13748000 sats_in_view: 24 precision_bits: 32"
2026-03-14T17:43:16.856Z,3387730537,3562713424,4294967295,3,Position,"latitude_i: 375912133 longitude_i: -1222561865 altitude: 4231 time: 1773510196 location_source: LOC_INTERNAL timestamp: 1773510196 PDOP: 84 ground_speed: 60 ground_track: 14940000 sats_in_view: 24 precision_bits: 32"
2026-03-14T17:43:47.895Z,2919874154,3562713424,4294967295,3,Position,"latitude_i: 375878371 longitude_i: -1222522425 altitude: 4300 time: 1773510227 location_source: LOC_INTERNAL timestamp: 1773510227 PDOP: 84 ground_speed: 51 ground_track: 14030000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:43:54.939Z,3318438459,1737044944,3562713424,70,Traceroute,""
2026-03-14T17:44:01.955Z,3867862635,3562713424,1737044944,70,Traceroute,"route: 2996807788 route: 1732836668 route: 279961614 route: 1360126850 route: 2956820984 snr_towards: 9 snr_towards: -4 snr_towards: 41 snr_towards: -23 snr_towards: -32 snr_towards: -50"
2026-03-14T17:44:50.351Z,1633846894,3562713424,4294967295,3,Position,"latitude_i: 375808620 longitude_i: -1222442450 altitude: 4435 time: 1773510289 location_source: LOC_INTERNAL timestamp: 1773510289 PDOP: 84 ground_speed: 72 ground_track: 13156000 sats_in_view: 23 precision_bits: 32"
2026-03-14T17:45:22.197Z,457533039,3562713424,4294967295,3,Position,"latitude_i: 375774583 longitude_i: -1222398308 altitude: 4503 time: 1773510321 location_source: LOC_INTERNAL timestamp: 1773510321 PDOP: 84 ground_speed: 66 ground_track: 13087000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:45:52.821Z,550131312,3562713424,4294967295,3,Position,"latitude_i: 375742633 longitude_i: -1222355170 altitude: 4569 time: 1773510352 location_source: LOC_INTERNAL timestamp: 1773510352 PDOP: 84 ground_speed: 60 ground_track: 14045000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:46:12.215Z,3318438460,1737044944,3562713424,70,Traceroute,""
2026-03-14T17:46:17.077Z,2070246001,3562713424,1737044944,70,Traceroute,"route: 840569175 route: 1770151452 route: 846610502 snr_towards: -29 snr_towards: -26 snr_towards: -32 snr_towards: -49"
2026-03-14T17:46:25.406Z,799382131,3562713424,4294967295,3,Position,"latitude_i: 375711496 longitude_i: -1222309945 altitude: 4633 time: 1773510383 location_source: LOC_INTERNAL timestamp: 1773510383 PDOP: 98 ground_speed: 54 ground_track: 13040000 sats_in_view: 20 precision_bits: 32"
2026-03-14T17:46:43.143Z,3318438461,1737044944,3562713424,70,Traceroute,""
2026-03-14T17:46:48.283Z,2578641524,3562713424,1737044944,70,Traceroute,"route: 2996807788 route: 1732836668 route: 2718568204 route: 1575679793 route: 2021987731 snr_towards: 8 snr_towards: -20 snr_towards: -12 snr_towards: -37 snr_towards: -56 snr_towards: -50"
2026-03-14T17:46:54.950Z,2182830710,3562713424,4294967295,3,Position,"latitude_i: 375681425 longitude_i: -1222262471 altitude: 4704 time: 1773510414 location_source: LOC_INTERNAL timestamp: 1773510414 PDOP: 98 ground_speed: 59 ground_track: 12705000 sats_in_view: 20 precision_bits: 32"
2026-03-14T17:47:47.436Z,1143625335,3562713424,4294967295,3,Position,"latitude_i: 375630916 longitude_i: -1222182773 altitude: 4815 time: 1773510466 location_source: LOC_INTERNAL timestamp: 1773510466 PDOP: 98 ground_speed: 68 ground_track: 11772000 sats_in_view: 20 precision_bits: 32"
2026-03-14T17:48:43.891Z,805382776,3562713424,4294967295,3,Position,"latitude_i: 375580285 longitude_i: -1222096918 altitude: 4929 time: 1773510523 location_source: LOC_INTERNAL timestamp: 1773510523 PDOP: 98 ground_speed: 55 ground_track: 12612000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:49:15.431Z,3208877689,3562713424,4294967295,3,Position,"latitude_i: 375556466 longitude_i: -1222046551 altitude: 4983 time: 1773510554 location_source: LOC_INTERNAL timestamp: 1773510554 PDOP: 98 ground_speed: 56 ground_track: 12061000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:49:45.807Z,2632743546,3562713424,4294967295,3,Position,"latitude_i: 375533578 longitude_i: -1221996360 altitude: 5041 time: 1773510585 location_source: LOC_INTERNAL timestamp: 1773510585 PDOP: 98 ground_speed: 63 ground_track: 11857000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:50:28.465Z,107572859,3562713424,4294967295,3,Position,"latitude_i: 375508950 longitude_i: -1221947305 altitude: 5109 time: 1773510616 location_source: LOC_INTERNAL timestamp: 1773510616 PDOP: 98 ground_speed: 62 ground_track: 12271000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:50:47.877Z,2217637500,3562713424,4294967295,3,Position,"latitude_i: 375479048 longitude_i: -1221899600 altitude: 5176 time: 1773510647 location_source: LOC_INTERNAL timestamp: 1773510647 PDOP: 98 ground_speed: 56 ground_track: 12001000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:51:18.899Z,3216040573,3562713424,4294967295,3,Position,"latitude_i: 375446951 longitude_i: -1221854270 altitude: 5242 time: 1773510678 location_source: LOC_INTERNAL timestamp: 1773510678 PDOP: 98 ground_speed: 51 ground_track: 12817000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:51:31.304Z,1491892060,2475226008,3562713424,70,Traceroute,"route: 2141846684 snr_towards: -6"
2026-03-14T17:51:44.989Z,1795166846,3562713424,2475226008,70,Traceroute,"route: 2141846684 route: 1311039954 route: 2881314839 route: 2779627381 route: 2688087992 snr_towards: -6 snr_towards: 21 snr_towards: 10 snr_towards: -1 snr_towards: -37 snr_towards: -43"
2026-03-14T17:51:49.986Z,610313856,3562713424,4294967295,3,Position,"latitude_i: 375413318 longitude_i: -1221813695 altitude: 5302 time: 1773510709 location_source: LOC_INTERNAL timestamp: 1773510709 PDOP: 98 ground_speed: 60 ground_track: 12857000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:52:20.908Z,535148161,3562713424,4294967295,3,Position,"latitude_i: 375380698 longitude_i: -1221778575 altitude: 5378 time: 1773510740 location_source: LOC_INTERNAL timestamp: 1773510740 PDOP: 98 ground_speed: 56 ground_track: 12674000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:52:52.910Z,276929154,3562713424,4294967295,3,Position,"latitude_i: 375343061 longitude_i: -1221748836 altitude: 5453 time: 1773510771 location_source: LOC_INTERNAL timestamp: 1773510771 PDOP: 98 ground_speed: 50 ground_track: 15145000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:53:22.971Z,3575686787,3562713424,4294967295,3,Position,"latitude_i: 375300655 longitude_i: -1221720793 altitude: 5526 time: 1773510802 location_source: LOC_INTERNAL timestamp: 1773510802 PDOP: 98 ground_speed: 68 ground_track: 15241000 sats_in_view: 21 precision_bits: 32"
2026-03-14T17:53:28.376Z,3318438471,1737044944,3562713424,70,Traceroute,""
2026-03-14T17:53:31.529Z,3808433796,3562713424,1737044944,70,Traceroute,"route: 840569175 route: 1770268128 snr_towards: -30 snr_towards: -32 snr_towards: -49"
2026-03-14T17:53:54.406Z,3517429382,3562713424,4294967295,3,Position,"latitude_i: 375255891 longitude_i: -1221695716 altitude: 5596 time: 1773510833 location_source: LOC_INTERNAL timestamp: 1773510833 PDOP: 98 ground_speed: 60 ground_track: 15879000 sats_in_view: 21 precision_bits: 32"
